,Dif10d,Dif14d,Dif18d,Dif21d,AveExpr,F,P.Value,adj.P.Val
LIAS,0.079097345451321,0.178494485295728,0.637344981773587,0.805332045740715,-0.0551394032135596,20.3870247747167,2.53789329700968e-08,2.63955572792457e-06
TM2D1,-0.272544655571352,-0.560052650671113,-0.274593358508372,-0.748752379501341,-0.266649969814861,20.3392702427807,2.60410116205313e-08,2.69285012694379e-06
DYRK1A,-0.131349521502796,0.206793790240389,0.451258845975241,0.565683673492467,0.462975059150153,20.2220097168466,2.77459451810196e-08,2.85275880938334e-06
HMGB1,-0.0715105097351382,0.480347408582439,0.708398839906839,0.8271698613703,0.0648243743972033,20.1557823968214,2.87610125743361e-08,2.94032329119335e-06
IRF2BP2,0.192950368453897,0.377131016069298,0.459461168064276,0.402382355688263,0.337730005785214,20.1444435425137,2.89387292147625e-08,2.94177714554363e-06
SMC5,0.0733994678786923,0.232399925196206,0.487743033595131,0.47350624855596,-0.435897260833756,20.0817924675797,2.99419670841728e-08,3.02666187497484e-06
RHOA,-0.141055219907956,-0.42156335671874,-0.421009073575585,-0.426536469972426,-0.336572689793982,20.062848513636,3.02525546947598e-08,3.04097327722242e-06
RBSN,0.204855359362612,0.321748997537621,0.454552635593064,0.632363502788121,-0.174349407651793,19.7670177192139,3.5574198236397e-08,3.55603638259717e-06
MTOR,0.00244296674098002,0.163892256720322,0.449831750729018,0.494932627932319,-0.612579418372546,19.7205907517323,3.64960369981867e-08,3.6280286945214e-06
JMJD1C,0.0280797033423193,0.124263759964144,0.353814272043029,0.525520292610816,0.311168676878555,19.5954236239355,3.91102501669673e-08,3.86654247941891e-06
MED1,0.124944281332306,0.246070614892492,0.567062878914002,0.553312440903251,-0.260926139242221,19.5314050263007,4.05236864595621e-08,3.97845953174488e-06
NRBP1,-0.195198066075267,0.221978488111493,0.554986964040069,0.438890390991369,-0.591345192541481,19.5242713987726,4.06845191930783e-08,3.97845953174488e-06
SAMD4B,-0.15012166125029,-0.623435596275009,-0.677194496762343,-0.614866026328462,-1.07607988827558,19.4929275834767,4.13992776389178e-08,4.02647136517323e-06
CHD8,0.0135611768514672,0.2581211568769,0.408296526813702,0.476856864733594,-0.0916113222829388,19.4424538894153,4.25784914444316e-08,4.11889675569709e-06
SOX4,0.144176592995429,0.383198032639177,0.365982017159406,0.57250016148455,0.535094105109541,19.3808517704663,4.40663188389012e-08,4.23726721325308e-06
NAE1,0.102059943048678,0.406441473326039,0.623420780811149,0.36882622563204,-0.0720548697308073,19.3724649056388,4.42731193292713e-08,4.23726721325308e-06
FNTB,-0.00450186338251778,0.211323782512137,0.876970232396798,0.492652998018759,-0.878886469969008,19.2909265316831,4.63383312926812e-08,4.41145817433446e-06
MED24,0.0204847127924531,0.4650878624188,0.655076629560159,0.850959526368019,-0.543617541479821,19.242250797905,4.761984999652e-08,4.49783707014678e-06
DLST,-0.131277850478829,0.373908547839067,0.594759226230261,0.460473819529989,-0.36197843236615,19.2375490950934,4.77456166508106e-08,4.49783707014678e-06
OGDH,-0.0605626721480131,0.395248911376562,0.646759179312053,0.673771333714564,-0.447557140687708,19.1964077543676,4.88613064070773e-08,4.5789660738674e-06
LZTR1,0.125282411266169,0.380795952799698,0.377761772477681,0.510805911882107,0.30733453638364,19.1315482628519,5.06768924282763e-08,4.72450427700505e-06
UBE2N,0.171841392885957,0.613959014677989,0.548524775794259,0.659142296975757,0.100445600441004,19.1002807676749,5.15776667583328e-08,4.78369565970455e-06
TRPM7,-0.0425105823196742,0.0774582303477826,0.542018784779208,0.573135047746756,-0.201786128449052,18.9956161067197,5.47189535916627e-08,5.04901606140917e-06
ALDOA,0.162764952566188,0.357393808575641,0.894127098387086,0.390191996474362,-0.474073447881172,18.9174806037634,5.71964592616616e-08,5.25069332395448e-06
IPO5,-0.132607565567199,-0.443979895227903,-0.336912708682277,-0.471167451521757,-0.361906670321541,18.5268445730521,7.15054239145667e-08,6.53094970809542e-06
TTC4,0.0345027839236643,0.0976770754993558,0.784206089300081,0.446195806395759,-0.528023107721563,18.2865277531181,8.21651379076768e-08,7.46665316349913e-06
POFUT1,-0.0571633683487827,-0.246917834184711,-0.311787336741359,-0.571014180573349,0.173298348812282,18.12666419888,9.01842833353439e-08,8.15420005051679e-06
HGS,-0.0846155319185091,0.515519992491795,0.441960448989666,0.662320315419085,-0.532908599540654,18.0024186332167,9.69906576098353e-08,8.72576451186883e-06
SRP72,-0.163244165871432,-0.416429923356954,-0.431437643595254,-0.292946931942201,-0.853826601166977,17.895657554656,1.03276070717241e-07,9.24500666873288e-06
ELAVL1,-0.0473183322543566,0.124653471126343,0.377609330182121,0.474235213109867,-0.276873562715596,17.8736835285661,1.04622732985797e-07,9.31919225056159e-06
TMED10,-0.0162398837122965,-0.498260949920799,-0.286976111933764,-0.470473746094597,-0.808866957892249,17.8041743003456,1.09006963468604e-07,9.64065558948691e-06
RER1,-0.150868667789237,-0.393323270885928,-0.458721223090206,-0.584956999678758,-0.00645654468315743,17.7995843103908,1.09303270174808e-07,9.64065558948691e-06
FARS2,-0.197941797587895,0.0382306135993944,0.407997808950941,0.644849137769499,-0.287590743094381,17.7157240418944,1.14870410186207e-07,1.0082259953563e-05
ATXN7L3B,0.197894363317822,0.260151990414708,0.40306060367576,0.494578041695683,0.182924883779008,17.6466985307859,1.19679006378154e-07,1.04533221444764e-05
CNOT11,-0.0922443831115356,-0.413506580047282,-0.493134304563365,-0.349102219251523,0.0992309396994121,17.5822109107629,1.24365254713876e-07,1.0810164386796e-05
NDUFS8,-0.0772787077096393,0.342014898748656,0.408642197100021,0.480943040505465,-0.148821537953585,17.5593016371585,1.26076710961513e-07,1.09062416362044e-05
OSGEP,-0.10478438484897,0.0248453164451785,0.679313022983251,0.423868892362134,-0.625544238643257,17.5287851727142,1.28395481371793e-07,1.103319292874e-05
TAF10,-0.0931167748607082,0.164745770551566,0.41298540114536,0.523182864986651,-0.400440162453892,17.5239027108299,1.28770661648164e-07,1.103319292874e-05
MVK,-0.149741731415137,0.473178590463572,0.348667042397062,0.631253879752122,-0.334838613915469,17.5061288489761,1.30146328353869e-07,1.10982127301951e-05
SMARCD1,-0.0356987746060212,0.166187549994108,0.308761640459159,0.484012137018887,-0.143556883914999,17.4387795337652,1.35502592e-07,1.15004629144151e-05
SREBF1,-0.013773998844172,0.233360438191064,0.466951715771131,0.593504246184694,-0.307804895834764,17.2991222939854,1.47371179039042e-07,1.24490592697159e-05
SRPRA,-0.178304125897448,-0.559544528285399,-0.407116953335295,-0.247328917086328,-0.448456186793585,17.2440650860425,1.52349811176196e-07,1.28094866938939e-05
FBXW7,0.125759940413702,0.36878676479271,0.463109081908455,0.415946616230042,0.247403885694886,17.1656047003315,1.59756176285735e-07,1.33697343251592e-05
TUFM,0.0499667630421256,0.0126849136288205,0.417364964522493,0.681837328736328,-0.388516461599335,17.1210148302238,1.64135159641959e-07,1.36726107751749e-05
SUPV3L1,-0.116174845707566,0.205395133981504,0.342084594051703,0.59875485494393,-0.49396583886701,17.0816861509884,1.68103483091295e-07,1.39386450288557e-05
RPP21,-0.028959524111472,-0.00480530709091986,0.5406605848021,0.565437055177788,-0.673242990753717,17.0588639036469,1.70452968739175e-07,1.40561507120141e-05
CTDSPL2,-0.135419023954509,0.320312692125663,0.626574758263051,0.566227827775264,0.512084673574791,17.0528005139333,1.71083032619968e-07,1.40561507120141e-05
ELF3,-0.238276040157102,-0.37828337006081,-0.498578310466737,-0.516946196160859,0.0470888850848799,16.9567769996624,1.81398353052216e-07,1.4835911665766e-05
NDUFC2,0.0452708720296263,0.209665290152478,0.459956743277213,0.500723604070392,-0.408264069599624,16.9067499097983,1.87032817774219e-07,1.52275180552557e-05
TUBD1,-0.0702568345888265,0.0407238327637562,0.489552453279377,0.434903536388342,-0.529391647731127,16.8365517415575,1.95255080185809e-07,1.5825336296321e-05
NDUFA2,-0.0856838934152063,0.238121551863383,0.216601734769892,0.586865410263533,-0.266791312850694,16.7621876133686,2.04386244013883e-07,1.64911286481695e-05
DHPS,-0.0189988350865147,0.00717397049884227,0.640318398275542,0.695962351305062,-0.943374400008984,16.747290309796,2.0626949690105e-07,1.65687815077705e-05
PPA1,0.0223563469880981,0.0369844163746833,0.258120667863331,0.615042489517893,-0.114939329848848,16.7371672002864,2.07559743348866e-07,1.65983220536717e-05
DHX33,0.0535093335757874,0.161943321815531,0.612102616412036,0.443573740501518,-0.95633712977738,16.6876159197726,2.14000364717126e-07,1.70376485059966e-05
TPT1,0.109630422933369,0.261344776280946,0.470863172046337,0.578575212093413,-0.808611531330856,16.621899666829,2.22871880612597e-07,1.75863744499959e-05
LDB1,0.123493733663316,0.168776409389887,0.401954344156525,0.466286025100402,0.350127590956076,16.6168649264141,2.23567503281382e-07,1.75863744499959e-05
SLC35B2,-0.00524859099303942,-0.34546164991939,-0.369455028810607,-0.620185513113726,-0.0886845098892811,16.6089010338646,2.24672550424218e-07,1.75863744499959e-05
COQ2,0.0521227397051887,0.216474990828964,0.507642136025024,0.345510840046497,-0.21351767851032,16.607969347023,2.24802207719617e-07,1.75863744499959e-05
TKT,0.0383077923255792,0.123187961080077,0.34262438415057,0.611380316160939,-0.163374729589998,16.5374410892598,2.34852038632844e-07,1.82930421260639e-05
TELO2,-0.0128954686247996,0.0451252702409141,0.434957049009365,0.681668667279333,-0.61504260867569,16.5172342448713,2.37818662452172e-07,1.84442723857842e-05
TMEM164,0.0576561515899932,0.242319294147788,0.399340126346566,0.46489615429468,0.0906225393218116,16.5098142577144,2.38917994719846e-07,1.84500063476146e-05
TRIB1,-0.147019488156906,-0.416432490853861,-0.215571388351406,-0.650428344709498,-1.08160294846255,16.489084398289,2.42018035450192e-07,1.85861455874559e-05
C1orf109,0.0296176518088433,0.117768072844119,0.574114012793527,0.395644100991466,-0.416165882316049,16.4842517902346,2.427468578365e-07,1.85861455874559e-05
SPRED1,0.0788014637660262,0.186102355322109,0.327242827856928,0.54294509776103,0.628431299961417,16.3713024190469,2.60463311600679e-07,1.98581201933518e-05
SNRPB2,-0.00960792959267531,0.409687710053214,0.313286661872402,0.664667281964707,-0.157458894199618,16.3268447304596,2.67809415277904e-07,2.03320456079971e-05
DNAJC11,0.144855960935091,0.232506233997851,0.642601888985925,0.622860153261177,-0.72102887747746,16.2876891183335,2.74462018880766e-07,2.07495592677379e-05
SLC20A1,0.0388250300718929,0.175955785878443,0.402014366301462,0.566623450521659,-0.476025078547178,16.1528773276331,2.98744325796764e-07,2.24908228203396e-05
KLF5,0.0927799637531317,0.0322884613201913,0.675827322244513,0.668907973658098,-0.855926762974857,16.0798572072241,3.12841791038907e-07,2.34046344811943e-05
POLRMT,0.0113051802022551,0.0993700839472814,0.363948109533677,0.53155315923626,-0.547896044024054,16.0766148018311,3.13483960983039e-07,2.34046344811943e-05
TTC7A,-0.00215973056715246,0.446118265002902,0.466801751781654,0.523533216910887,-0.772656519039522,15.9345304944905,3.43047867232296e-07,2.55060341946723e-05
GLMN,-0.116844537937411,0.150625942940407,0.531090277449048,0.41163893791993,0.373261837498423,15.91687102154,3.46924525971561e-07,2.56881193243058e-05
CIAO2B,0.0947526714481267,0.110596409766554,0.830243656239273,0.204951088398649,-0.779851165110798,15.8637495014901,3.58869398867757e-07,2.64636766140474e-05
EIF3D,0.14961483259284,0.620160520145987,0.55035681320249,0.216553507606949,-1.43761025393553,15.8314229707818,3.66351789736875e-07,2.69051745009616e-05
GPATCH8,-0.034609938823389,-0.373768413170818,-0.252479745996852,-0.436361568211331,-0.0728624671899435,15.7993822451507,3.73931955240881e-07,2.73502344335332e-05
DLD,-0.0255155393336067,0.373448414557156,0.482421383610015,0.551806078208287,0.0384948174888105,15.7654259229476,3.82147693676244e-07,2.78379896854925e-05
CDIPT,0.0730694253217785,-0.107124189183245,0.505248355846365,0.577111758252066,-0.200985285164948,15.6361147515368,4.15235941979098e-07,3.00820428657257e-05
NDST1,0.011923992148064,-0.421281702598312,-0.343656719238089,-0.421624959038077,0.000921627052692728,15.6321521029603,4.16296819516796e-07,3.00820428657257e-05
MED12,-0.0167608159745622,0.370745119212583,0.452969735783725,0.329995569807834,-0.867869805576796,15.6090008472027,4.22552750745756e-07,3.04119665766735e-05
DOT1L,-0.0202933705238698,0.195937627034852,0.368103535678907,0.526408972156561,0.0243544696517627,15.4872929298999,4.57126808219195e-07,3.27692536266453e-05
XYLT2,-0.057815842272708,-0.255703321886862,-0.454726484980837,-0.649493994802125,-0.255341189559805,15.4695624525715,4.62409536447303e-07,3.3016407894033e-05
TMEM189,0.0776636918577912,0.397503733548635,0.289051964720307,0.396557609613189,0.27160859505712,15.3901651872314,4.86874698546944e-07,3.46258357745263e-05
TBL3,0.045857316612505,0.281575714706938,0.681807148243519,0.492814809153347,-1.30289905136271,15.3398267558134,5.03096083472311e-07,3.56386135036114e-05
PIGA,-0.0851931068090309,-0.29958418062038,-0.479061579700693,-0.365061724455988,0.340484566115359,15.3269237037658,5.07345933888922e-07,3.57987270135819e-05
TGIF1,-0.242318127950187,-0.25756488575484,-0.495208311368977,-0.411708864774101,0.447727548021075,15.2922632226987,5.18952118312887e-07,3.64746307218897e-05
NAA15,0.0324434660920546,0.376348304870372,0.479724470805117,0.652653673741146,-0.163124840689129,15.2060580782402,5.49060171918858e-07,3.84406212970273e-05
TRMT6,0.0123533638128986,0.0510115107822092,0.559898662162557,0.486224189144272,-0.178567519152507,15.1874717434659,5.55791889274985e-07,3.87610986966078e-05
EHF,-0.243491771239075,-0.314071548743254,-0.489537787388137,-0.433244807417514,0.234068935321379,15.1658095193825,5.63748581380579e-07,3.90820586228628e-05
GTF2H3,-0.0209636709648351,0.149961753273586,0.723990587160103,0.259847171887512,-0.420533020354732,15.1631379022602,5.64738244981066e-07,3.90820586228628e-05
ATXN2L,-0.237520543091607,-0.375150034878842,-0.430775400323733,-0.44672950749588,-0.037875595144131,15.1159613686633,5.825219108204e-07,4.0158301691155e-05
UBTF,0.000348547254464981,0.286682598697496,0.569982324492431,0.5891791591352,-1.05832435371067,15.0681401267137,6.01157709594368e-07,4.12848498806545e-05
TPI1,-0.0021071964919242,-0.0135467545486257,0.480227337346441,0.318672215897692,-0.278151335873643,15.0375584996819,6.13406885481833e-07,4.19658938801316e-05
MAEA,-0.0985029927053022,-0.361038467949903,-0.419927659703371,-0.638487663239506,-0.42948237914117,14.8994626157772,6.72120105725765e-07,4.57144359311913e-05
UBE2NL,-0.00717739127980505,0.365365321526049,0.386997839146916,0.628363387610689,0.0904071282890967,14.8968655889928,6.73279915620835e-07,4.57144359311913e-05
SHOC2,-0.27941439830503,-0.377083780207674,-0.505550666172379,-0.540521145757317,-0.0472146060199271,14.8228340882156,7.07253073140264e-07,4.78406185902736e-05
LARS2,0.0806137131392937,-0.0747870370147052,0.542655999898324,0.492662444498649,-0.370006588395624,14.7458204882414,7.44536913658535e-07,5.01739801028391e-05
ZNF652,-0.147700354031258,-0.449699489609724,-0.276117439827393,-0.450443241650377,0.259702960016313,14.7108225918573,7.62165757142994e-07,5.11703301054996e-05
PIGO,0.00744483590548706,-0.30009140603126,-0.408320725673862,-0.54719046378046,0.0153541926419062,14.6867895063888,7.74528224127253e-07,5.1769587458886e-05
EIF3J,0.0223987577022407,0.169035915308804,0.416040489960545,0.522992311250119,-0.132087013760164,14.6823292498137,7.76845918629423e-07,5.1769587458886e-05
ATP6V1B2,0.160283817640008,0.148759347678219,0.49488539973604,0.520911534095998,0.167397531075101,14.6394205071476,7.99523191075283e-07,5.30842095092899e-05
TTI2,0.126086687128871,0.0816423163894345,0.806606135417934,0.570396571358264,-0.902564683134695,14.623692368601,8.08010925582914e-07,5.34505168529904e-05
HNRNPL,-0.177965191809264,0.0850691147151441,0.284942306181356,0.643621586872074,-0.972411237523404,14.4706361239847,8.95793350664486e-07,5.90403287857366e-05
COQ4,-0.04185980912625,0.145162408408486,0.482664033438981,0.456199452267076,-0.186123595884162,14.4448066473031,9.11581597714111e-07,5.98616338966058e-05
MRPS25,0.0518795537391348,0.361432406169257,0.471081225263444,0.471060338518996,-0.433378040149608,14.4323048629474,9.19329326148891e-07,6.01508820559891e-05
TMEM165,-0.0247554864018394,-0.298221748367272,-0.255198226637585,-0.559014691415464,-0.0695887755370695,14.396159159965,9.42126373570307e-07,6.14191298538063e-05
ZWINT,0.011238433121181,0.181693854400549,0.371089777576505,0.433971652566351,-0.265016972855008,14.3437434300797,9.7625891839303e-07,6.3414536890418e-05
GPN2,-0.0583731060182668,0.481402951476543,0.536599650955922,0.0570777277852503,-1.42558509907675,14.2896255026677,1.01288332036807e-06,6.55568690049737e-05
NUBP2,0.136988609847693,0.175316581019334,0.397874038411926,0.582865893545068,-0.408821362986865,14.2651494026985,1.02992483013027e-06,6.64209228262864e-05
TUBE1,0.0251149041201518,0.0953710018197795,0.332270048921171,0.615490048957241,-0.0916584744200583,14.2549655901011,1.03710489839428e-06,6.66451015600294e-05
HSCB,-0.0323027105332554,0.0348372849234526,0.597044452443677,0.587574312360379,-0.295642942865078,14.2240327688669,1.05924224430085e-06,6.78254295434347e-05
PMVK,-0.0423584746060306,0.129700518319081,0.169669063455608,0.62290356307593,0.0213575979170819,14.2158940204569,1.06514992374729e-06,6.79618531134217e-05
SGF29,-0.095929075547724,0.211514394378994,0.41959442472839,0.422935928127349,-0.158625658590851,14.1907897507809,1.08359411874599e-06,6.88943780162426e-05
MED13,-0.141265487008401,0.252166494270952,0.437397813748169,0.44629519352142,0.0653701521663131,14.1782254383626,1.09295240304126e-06,6.92446922109906e-05
TIMM13,-0.0216597619751706,0.193673974389745,0.518454831524086,0.667565236698037,-0.910404629404144,14.1122592350773,1.14351647855924e-06,7.21940070130401e-05
SENP1,0.0410760335324769,-0.277658891664971,-0.260109452772594,-0.652523686456532,0.21164219617396,14.059869386182,1.18544509506382e-06,7.45794181660257e-05
RTCB,0.0928798641809984,-0.283828487067803,0.715511777774313,0.534184983635218,-0.568401496975487,14.0169264402556,1.22103206488463e-06,7.64146513209674e-05
UBR5,0.0554707428696846,0.414526317337502,0.335438541407658,0.44981375319914,0.00225680415231651,14.0144601596825,1.22311007505355e-06,7.64146513209674e-05
